kode_produk,nama_produk,harga_rupiah,stok,kategori,last_updated
"PRD00049","Baju Bayi",490000,"","pakaian","23/02/2026 19:04"
"PRD00050","Blouse Wanita",0,"72","pakian","2025/02/05"
"PRD00051","Sepatu Casual",443040,"204","clothes","2025-05-05 19:46:00"
"PRD00052","Sweater Rajut",440960,"260","pakaian","05 Aug 2023"
"PRD00053","Baju Anak Laki-laki",0,"46","pakaian","1764363540"
"PRD00054","Sarung Tangan Bayi",237000,"47","pakian","2024-09-16 15:46:00"
"PRD00055","Sarung Tangan Bayi",92000,"127","PAKAIAN","1748267460"
"PRD00056","Topi Sekolah",432000,"205","clothes","08/06/2025 10:39"
"PRD00057","Baju Anak Laki-laki",99040,"187","pakaian","2023/06/04"
"PRD00058","Dress Pesta",427000,"286","pakian","2023-05-04 14:50:00"
"PRD00059","Topi Sekolah",0,"31","clothes","06-10-2024"
"PRD00060","Baju Anak Perempuan",0,"80","pakaian","1696348860"
"PRD00061","Dress Pesta",316000,"15","pakaian","28 Nov 2025"
"PRD00062","Piyama Anak",370080,"190","clothes","1694075940"
"PRD00063","Baju Bayi",210000,"207","pakian","12 Feb 2025"
"PRD00064","Baju Bayi",489000,"188","pakian","13 Feb 2026"
"PRD00065","Baju Anak Perempuan",0,"93","pakaian","09 Jul 2025"
"PRD00066","Baju Bayi",457000,"122","pakaian","24 Feb 2023"
"PRD00067","Jaket Hoodie",220960,"89","pakian","1767197100"
"PRD00068","Sweater Rajut",127000,"195","clothes","1701046440"
"PRD00069","Baju Anak Laki-laki",457000,"166","PAKAIAN","27/04/2023 17:28"
"PRD00070","Baju Bayi",296000,"209","pakian","2023/08/21"
"PRD00071","Baju Anak Perempuan",478000,"158","pakaian","1753238880"
"PRD00072","Baju Anak Perempuan",235040,"147","clothes","2023-03-26 07:51:00"
"PRD00073","Baju Anak Laki-laki",0,"174","PAKAIAN","1684057140"
"PRD00074","Sarung Tangan Bayi",462000,"178","PAKAIAN","17 Jun 2023"
"PRD00075","Topi Sekolah",0,"49","PAKAIAN","03/11/2023 10:20"
"PRD00076","Dress Pesta",89000,"187","pakian","11-13-2025"
"PRD00077","Piyama Anak",443000,"114","PAKAIAN","23/07/2023 21:39"
"PRD00078","Sweater Rajut",98000,"276","PAKAIAN","20 Sep 2023"
"PRD00079","Baju Bayi",264000,"100","clothes","2023/07/21"
"PRD00080","Kemeja Sekolah",40000,"23","pakaian","1717749840"
"PRD00081","Baju Bayi",439000,"131","clothes","1676756820"
"PRD00082","Topi Sekolah",480960,"215","PAKAIAN","08/05/2023 03:34"
"PRD00083","Jaket Hoodie",407000,"151","clothes","2024-02-08 14:43:00"
"PRD00084","Rok Anak",490000,"90","pakian","2024-10-06 17:25:00"
"PRD00085","Sepatu Casual",392000,"253","PAKAIAN","2024-04-11 01:31:00"
"PRD00086","Sweater Rajut",0,"273","pakian","2023-06-23 19:07:00"
"PRD00087","Blouse Wanita",362000,"269","pakian","2025/10/22"
"PRD00088","Kemeja Sekolah",0,"123","pakian","2025-02-06 21:52:00"
"PRD00089","Jaket Hoodie",69000,"230","pakaian","2024/01/01"
"PRD00090","Baju Anak Laki-laki",450000,"104","PAKAIAN","2023/03/28"
"PRD00091","Piyama Anak",36000,"30","clothes","2023-06-07 14:45:00"
"PRD00092","Dress Pesta",162080,"258","pakian","2023-07-29 00:25:00"
"PRD00093","Topi Sekolah",115000,"280","pakian","1751499900"
"PRD00094","Sarung Tangan Bayi",0,"287","PAKAIAN","1679044080"
"PRD00095","Piyama Anak",46000,"212","pakaian","10/05/2023 20:46"
"PRD00096","Topi Sekolah",0,"228","PAKAIAN","2023-01-03 12:10:00"
"PRD00097","Dress Pesta",340000,"275","pakaian","11 Jan 2023"
"PRD00098","Baju Anak Perempuan",188000,"51","clothes","06 Feb 2026"
"PRD00099","Kemeja Sekolah",454000,"236","PAKAIAN","1672633080"
"PRD00100","Jaket Hoodie",447000,"263","PAKAIAN","1718209260"
"PRD00101","Celana Jeans Pria",446000,"226","pakian","2023-09-17 09:34:00"
"PRD00102","Blouse Wanita",0,"243","PAKAIAN","10 Jul 2023"
"PRD00103","Sarung Tangan Bayi",364000,"80","pakaian","2023/06/28"
"PRD00104","Kaos Olahraga",400000,"231","pakian","2026/02/18"
"PRD00105","Sepatu Casual",434000,"90","pakaian","2024/07/03"
"PRD00106","Kaos Olahraga",497000,"241","clothes","07 Oct 2024"
"PRD00107","Topi Sekolah",41000,"10","PAKAIAN","10/04/2025 17:20"
"PRD00108","Celana Jeans Pria",0,"82","clothes","2024-08-01 10:37:00"
"PRD00109","Sweater Rajut",0,"90","clothes","1681517040"
"PRD00110","Sarung Tangan Bayi",0,"177","pakian","09/04/2025 06:22"
"PRD00111","Topi Sekolah",154000,"197","pakian","26/11/2025 14:49"
"PRD00112","Baju Anak Perempuan",0,"251","PAKAIAN","1738155120"
"PRD00113","Dress Pesta",173000,"105","clothes","12-24-2025"
"PRD00114","Celana Jeans Pria",454000,"202","pakian","2023/09/23"
"PRD00115","Piyama Anak",460000,"175","pakian","1733251680"
"PRD00116","Kemeja Sekolah",273000,"41","pakaian","17/06/2024 05:50"
"PRD00117","Baju Anak Perempuan",0,"2","clothes","04-05-2024"
"PRD00118","Sepatu Casual",100000,"269","pakian","22 Jul 2025"
"PRD00119","Blouse Wanita",240000,"139","pakaian","1691819580"
"PRD00120","Dress Pesta",301000,"105","pakian","29/03/2026 11:13"
"PRD00121","Topi Sekolah",0,"71","clothes","2023-09-10 13:01:00"
"PRD00122","Baju Bayi",337000,"78","clothes","2024-06-15 20:40:00"
"PRD00123","Piyama Anak",0,"89","clothes","1763389080"
"PRD00124","Rok Anak",0,"276","clothes","11/02/2024 06:47"
"PRD00125","Dress Pesta",170,"22","pakian","27 Nov 2024"
"PRD00126","Blouse Wanita",172960,"16","PAKAIAN","2023-07-15 03:34:00"
"PRD00127","Baju Bayi",273000,"45","clothes","2026/01/20"
"PRD00128","Baju Anak Perempuan",39000,"299","clothes","2025-05-29 05:18:00"
"PRD00129","Rok Anak",0,"81","pakaian","2025/12/15"
"PRD00130","Sarung Tangan Bayi",0,"36","pakaian","19 Aug 2024"
"PRD00131","Sweater Rajut",31000,"299","PAKAIAN","21/09/2024 20:20"
"PRD00132","Kaos Olahraga",0,"132","pakian","1689766500"
"PRD00133","Celana Jeans Pria",299000,"94","pakaian","1722202560"
"PRD00134","Piyama Anak",383000,"291","PAKAIAN","2024/08/16"
"PRD00135","Baju Bayi",191000,"272","pakaian","15 Jan 2026"
"PRD00136","Rok Anak",150,"239","pakian","12/05/2024 13:07"
"PRD00137","Sarung Tangan Bayi",118000,"223","PAKAIAN","2024/09/14"
"PRD00138","Dress Pesta",255000,"146","pakaian","1691612940"
"PRD00139","Kaos Olahraga",155000,"261","PAKAIAN","1748050260"
"PRD00140","Rok Anak",0,"163","clothes","2023-03-24 02:09:00"
"PRD00141","Dress Pesta",0,"13","PAKAIAN","26/10/2025 02:19"
"PRD00142","Kaos Olahraga",419000,"290","clothes","09/06/2023 13:14"
"PRD00143","Dress Pesta",235000,"287","clothes","04 Apr 2024"
"PRD00144","Sepatu Casual",144000,"107","PAKAIAN","2026-04-24 10:29:00"
"PRD00145","Blouse Wanita",36000,"","clothes","03/05/2026 00:07"
"PRD00146","Piyama Anak",85000,"283","PAKAIAN","23/08/2023 10:30"
"PRD00147","Blouse Wanita",0,"110","clothes","1765754280"
"PRD00148","Rok Anak",0,"220","pakaian","02 Aug 2024"
"PRD00149","Baju Bayi",371000,"22","clothes","1754347080"
"PRD00150","Baju Bayi",172000,"139","PAKAIAN","2024-11-26 01:40:00"
"PRD00151","Baju Bayi",0,"204","pakian","2023-01-17 09:28:00"
"PRD00152","Rok Anak",266000,"253","pakaian","2025/03/07"
"PRD00153","Sweater Rajut",33000,"153","PAKAIAN","27/01/2024 02:04"
"PRD00154","Rok Anak",0,"55","pakian","2025-05-19 09:18:00"
"PRD00155","Sweater Rajut",30,"299","clothes","04-10-2024"
"PRD00156","Piyama Anak",0,"157","pakaian","27/12/2023 20:39"
"PRD00157","Baju Anak Perempuan",0,"","pakaian","06/02/2025 05:16"
"PRD00158","Jaket Hoodie",105000,"226","pakian","2023-10-12 06:43:00"
"PRD00159","Baju Anak Laki-laki",0,"97","PAKAIAN","28/08/2025 17:09"
"PRD00160","Sepatu Casual",0,"162","PAKAIAN","2023/06/04"
"PRD00161","Jaket Hoodie",95000,"258","pakaian","15/03/2023 15:04"
"PRD00162","Baju Anak Perempuan",357000,"21","pakaian","20/09/2023 02:05"
"PRD00163","Sarung Tangan Bayi",476000,"218","PAKAIAN","04-23-2024"
"PRD00164","Baju Bayi",415040,"69","clothes","1709939640"
"PRD00165","Sepatu Casual",335000,"81","pakian","2024/03/21"
"PRD00166","Sarung Tangan Bayi",363000,"211","pakian","1697064660"
"PRD00167","Baju Anak Perempuan",354000,"202","clothes","2023-11-29 04:58:00"
"PRD00168","Baju Bayi",130,"297","pakaian","1752589020"
"PRD00169","Sepatu Casual",481000,"294","clothes","1748307540"
"PRD00170","Rok Anak",75040,"274","pakaian","22 Apr 2024"
"PRD00171","Blouse Wanita",0,"83","PAKAIAN","1733174700"
"PRD00172","Piyama Anak",89000,"288","pakian","13/11/2023 10:56"
"PRD00173","Topi Sekolah",335040,"237","pakian","2023-10-01 16:06:00"
"PRD00174","Kaos Olahraga",202000,"288","clothes","28/07/2024 03:28"
"PRD00175","Celana Jeans Pria",0,"45","clothes","2023/11/10"
"PRD00176","Piyama Anak",494080,"162","clothes","04-12-2023"
"PRD00177","Kaos Olahraga",292000,"296","PAKAIAN","15 Dec 2024"
"PRD00178","Sepatu Casual",312000,"74","clothes","04-06-2026"
"PRD00179","Sweater Rajut",484000,"247","pakaian","2023-03-03 09:08:00"
"PRD00180","Sarung Tangan Bayi",298000,"33","pakaian","31/12/2023 15:30"
