kode_produk,nama_produk,harga_rupiah,stok,kategori,last_updated
"PRD00771","Sweater Rajut",415040,"253","pakaian","2024-12-04 12:59:00"
"PRD00730","Sweater Rajut",89000,"17","pakaian","2023-11-16 05:03:00"
"PRD00772","Baju Bayi",0,"294","pakaian","2026-07-03 00:00:00"
"PRD00731","Blouse Wanita",199000,"98","pakaian","2023-10-09 20:08:00"
"PRD00773","Baju Anak Perempuan",488000,"86","pakaian","2024-04-25 00:00:00"
"PRD00732","Kaos Olahraga",65000,"32","pakaian","2025-07-27 00:00:00"
"PRD00774","Kemeja Sekolah",289000,"11","pakaian","2024-11-01 00:00:00"
"PRD00733","Baju Bayi",0,"251","pakaian","2026-05-02 21:58:00"
"PRD00775","Kaos Olahraga",207000,"293","pakaian","2024-07-12 00:00:00"
"PRD00734","Blouse Wanita",449000,"159","pakaian","2025-08-11 00:00:00"
"PRD00460","Dress Pesta",103000,"192","pakaian","2023-03-25 00:00:00"
"PRD00776","Celana Jeans Pria",209000,"298","pakaian","2025-12-12 20:15:00"
"PRD00735","Celana Jeans Pria",0,"251","pakaian","2025-08-26 00:00:00"
"PRD00461","Sarung Tangan Bayi",172000,"105","pakaian","2023-02-20 00:45:00"
"PRD00420","Dress Pesta",164000,"121","pakaian","2024-10-16 13:25:00"
"PRD00777","Piyama Anak",75000,"170","pakaian","2024-06-04 15:04:00"
"PRD00736","Kemeja Sekolah",395000,"222","pakaian","2023-11-09 17:41:00"
"PRD00462","Rok Anak",220000,"92","pakaian","2025-04-21 00:00:00"
"PRD00421","Celana Jeans Pria",0,"142","pakaian","2024-04-19 16:56:00"
"PRD00778","Topi Sekolah",420,"24","pakaian","2025-08-31 01:22:00"
"PRD00737","Jaket Hoodie",346000,"114","pakaian","2023-04-11 00:00:00"
"PRD00463","Sepatu Casual",0,"52","pakaian","2025-08-29 07:21:00"
"PRD00422","Celana Jeans Pria",130,"190","pakaian","2023-04-14 09:46:00"
"PRD00779","Piyama Anak",280000,"210","pakaian","2026-05-04 00:00:00"
"PRD00738","Kaos Olahraga",182000,"25","pakaian","2025-12-22 23:14:00"
"PRD00464","Baju Bayi",294000,"291","pakaian","2023-04-08 11:40:00"
"PRD00190","Piyama Anak",0,"215","pakaian","2023-01-27 00:00:00"
"PRD00423","Baju Anak Laki-laki",480000,"122","pakaian","2023-05-09 00:00:00"
"PRD00739","Rok Anak",211000,"74","pakaian","2024-06-30 00:00:00"
"PRD00465","Kemeja Sekolah",336000,"200","pakaian","2025-03-28 00:00:00"
"PRD00191","Rok Anak",123000,"207","pakaian","2023-05-03 11:56:00"
"PRD00424","Baju Anak Laki-laki",170080,"237","pakaian","2025-01-16 16:43:00"
"PRD00150","Baju Bayi",172000,"139","pakaian","2024-11-26 01:40:00"
"PRD00466","Sepatu Casual",410000,"57","pakaian","2024-01-24 00:00:00"
"PRD00192","Sepatu Casual",499000,"114","pakaian","2025-11-12 00:00:00"
"PRD00425","Baju Anak Perempuan",0,"246","pakaian","2024-04-19 00:00:00"
"PRD00151","Kaos Olahraga",47000,"122","pakaian","2023-08-30 00:00:00"
"PRD00110","Sarung Tangan Bayi",0,"177","pakaian","2025-04-09 06:22:00"
"PRD00467","Baju Bayi",306000,"75","pakaian","2025-03-26 00:00:00"
"PRD00193","Dress Pesta",0,"46","pakaian","2023-06-17 00:00:00"
"PRD00426","Kaos Olahraga",480,"276","pakaian","2025-07-04 00:00:00"
"PRD00152","Baju Anak Perempuan",43000,"211","pakaian","2026-03-21 00:00:00"
"PRD00111","Topi Sekolah",154000,"197","pakaian","2025-11-26 14:49:00"
"PRD00468","Baju Anak Perempuan",72000,"160","pakaian","2023-04-08 00:00:00"
"PRD00194","Celana Jeans Pria",27000,"34","pakaian","2023-04-22 08:53:00"
"PRD00427","Sweater Rajut",71000,"281","pakaian","2023-04-24 00:00:00"
"PRD00153","Baju Anak Laki-laki",463000,"","pakaian","2024-09-11 00:58:00"
"PRD00112","Celana Jeans Pria",0,"78","pakaian","2025-04-12 18:10:00"
"PRD00469","Baju Bayi",360000,"70","pakaian","2023-09-16 11:30:00"
"PRD00195","Baju Anak Perempuan",142000,"296","pakaian","2025-05-13 09:05:00"
"PRD00428","Jaket Hoodie",444000,"197","pakaian","2025-09-03 23:42:00"
"PRD00154","Rok Anak",0,"55","pakaian","2025-05-19 09:18:00"
"PRD00113","Dress Pesta",173000,"105","pakaian","2025-12-24 00:00:00"
"PRD00196","Piyama Anak",0,"178","pakaian","2025-05-31 16:38:00"
"PRD00429","Dress Pesta",492000,"140","pakaian","2023-11-02 00:00:00"
"PRD00155","Sweater Rajut",30,"299","pakaian","2024-10-04 00:00:00"
"PRD00114","Baju Bayi",288000,"82","pakaian","2025-09-11 00:00:00"
"PRD00197","Piyama Anak",227000,"261","pakaian","2024-06-14 00:00:00"
"PRD00156","Kemeja Sekolah",331000,"145","pakaian","2025-09-02 00:00:00"
"PRD00115","Kaos Olahraga",495040,"39","pakaian","2025-02-19 00:00:00"
"PRD00198","Baju Bayi",0,"88","pakaian","2025-06-08 00:00:00"
"PRD00157","Baju Anak Perempuan",0,"","pakaian","2025-02-06 05:16:00"
"PRD00116","Kemeja Sekolah",273000,"41","pakaian","2024-06-17 05:50:00"
"PRD00199","Dress Pesta",384000,"130","pakaian","2024-06-19 17:58:00"
"PRD00158","Blouse Wanita",153000,"34","pakaian","2024-03-14 00:00:00"
"PRD00117","Kemeja Sekolah",243000,"264","pakaian","2025-06-24 00:00:00"
"PRD00159","Baju Anak Laki-laki",0,"97","pakaian","2025-08-28 17:09:00"
"PRD00118","Sepatu Casual",100000,"269","pakaian","2025-07-22 00:00:00"
"PRD00119","Baju Anak Perempuan",0,"128","pakaian","2024-10-09 00:00:00"
"PRD01770","Sepatu Casual",0,"11","pakaian","2025-04-06 08:48:00"
"PRD01771","Topi Sekolah",303000,"103","pakaian","2024-12-11 00:00:00"
"PRD01730","Kaos Olahraga",332000,"251","pakaian","2024-03-15 00:00:00"
"PRD01772","Piyama Anak",390,"25","pakaian","2025-12-03 08:13:00"
"PRD01731","Jaket Hoodie",299000,"163","pakaian","2024-04-23 13:06:00"
"PRD01773","Topi Sekolah",167040,"13","pakaian","2024-09-03 00:00:00"
"PRD01732","Celana Jeans Pria",0,"25","pakaian","2024-05-30 00:00:00"
"PRD01774","Baju Bayi",27000,"52","pakaian","2024-06-22 00:00:00"
"PRD01733","Blouse Wanita",217000,"247","pakaian","2024-06-14 00:00:00"
"PRD01775","Celana Jeans Pria",140,"241","pakaian","2026-01-23 16:03:00"
"PRD01734","Topi Sekolah",47000,"221","pakaian","2024-06-23 04:15:00"
"PRD01460","Kaos Olahraga",148000,"190","pakaian","2023-08-19 00:13:00"
"PRD01776","Dress Pesta",339000,"20","pakaian","2023-07-11 13:15:00"
"PRD01735","Kemeja Sekolah",68000,"160","pakaian","2024-03-27 00:00:00"
"PRD01461","Dress Pesta",97000,"194","pakaian","2023-08-15 10:28:00"
"PRD01420","Piyama Anak",323000,"249","pakaian","2024-03-16 00:00:00"
"PRD01777","Jaket Hoodie",471000,"292","pakaian","2024-08-06 00:00:00"
"PRD01736","Topi Sekolah",331000,"200","pakaian","2023-03-07 07:38:00"
"PRD01462","Baju Anak Perempuan",197000,"230","pakaian","2026-05-03 03:52:00"
"PRD01421","Sweater Rajut",0,"13","pakaian","2026-07-03 00:00:00"
"PRD01778","Baju Anak Perempuan",247000,"3","pakaian","2023-07-05 00:00:00"
"PRD01737","Jaket Hoodie",0,"173","pakaian","2025-10-05 04:53:00"
"PRD01463","Jaket Hoodie",0,"64","pakaian","2023-05-02 23:33:00"
"PRD01422","Sepatu Casual",0,"291","pakaian","2025-06-18 00:00:00"
"PRD01779","Sarung Tangan Bayi",312000,"169","pakaian","2024-10-04 00:00:00"
"PRD01738","Jaket Hoodie",216000,"72","pakaian","2024-11-24 00:00:00"
"PRD01464","Jaket Hoodie",176960,"277","pakaian","2024-03-11 23:48:00"
"PRD01423","Topi Sekolah",0,"33","pakaian","2025-12-13 11:46:00"
"PRD01190","Topi Sekolah",69000,"178","pakaian","2023-08-29 12:43:00"
"PRD01739","Baju Bayi",287000,"231","pakaian","2024-04-30 00:00:00"
"PRD01465","Baju Bayi",0,"273","pakaian","2026-04-05 22:45:00"
"PRD01424","Kemeja Sekolah",351040,"252","pakaian","2025-06-03 00:00:00"
"PRD01191","Piyama Anak",308000,"28","pakaian","2025-10-07 16:36:00"
"PRD01150","Kemeja Sekolah",78000,"153","pakaian","2025-05-21 00:00:00"
"PRD01466","Baju Anak Perempuan",0,"193","pakaian","2024-11-02 10:32:00"
"PRD01425","Rok Anak",463000,"46","pakaian","2024-04-06 00:00:00"
"PRD01192","Kaos Olahraga",0,"133","pakaian","2023-04-06 23:02:00"
"PRD01151","Topi Sekolah",78000,"72","pakaian","2023-09-16 08:00:00"
"PRD01110","Rok Anak",102000,"127","pakaian","2025-01-01 14:44:00"
"PRD01467","Baju Bayi",0,"220","pakaian","2024-09-05 00:00:00"
"PRD01426","Sweater Rajut",0,"282","pakaian","2025-05-17 00:00:00"
"PRD01193","Baju Anak Perempuan",0,"186","pakaian","2024-06-23 00:00:00"
"PRD01152","Dress Pesta",0,"87","pakaian","2024-07-13 12:45:00"
"PRD01111","Sweater Rajut",0,"16","pakaian","2026-02-04 00:00:00"
"PRD01468","Dress Pesta",0,"173","pakaian","2025-05-13 14:25:00"
"PRD01427","Baju Anak Laki-laki",0,"268","pakaian","2024-01-29 17:51:00"
"PRD01194","Sarung Tangan Bayi",0,"217","pakaian","2025-01-14 00:00:00"
"PRD01153","Rok Anak",260000,"94","pakaian","2024-11-19 20:18:00"
"PRD01112","Sepatu Casual",187040,"8","pakaian","2024-05-21 18:16:00"
"PRD01469","Sarung Tangan Bayi",365000,"12","pakaian","2023-11-02 00:00:00"
"PRD01428","Piyama Anak",111000,"273","pakaian","2025-03-26 00:00:00"
"PRD01195","Kemeja Sekolah",252000,"228","pakaian","2023-03-11 00:00:00"
"PRD01154","Jaket Hoodie",40000,"122","pakaian","2025-05-28 00:00:00"
"PRD01113","Kaos Olahraga",221000,"214","pakaian","2025-07-06 23:45:00"
"PRD01429","Celana Jeans Pria",0,"247","pakaian","2025-01-06 07:14:00"
"PRD01196","Sarung Tangan Bayi",459040,"16","pakaian","2024-12-23 07:55:00"
"PRD01155","Kemeja Sekolah",0,"92","pakaian","2025-01-05 00:00:00"
"PRD01114","Piyama Anak",127000,"48","pakaian","2023-08-03 00:00:00"
"PRD01197","Baju Anak Laki-laki",467000,"150","pakaian","2025-02-03 15:01:00"
"PRD01156","Dress Pesta",310000,"221","pakaian","2024-03-20 11:08:00"
"PRD01115","Celana Jeans Pria",268000,"200","pakaian","2026-03-09 23:34:00"
"PRD01198","Topi Sekolah",418080,"251","pakaian","2024-04-09 11:57:00"
"PRD01157","Topi Sekolah",358000,"34","pakaian","2026-04-09 02:58:00"
"PRD01116","Baju Anak Laki-laki",294000,"65","pakaian","2025-11-20 22:27:00"
"PRD01199","Baju Anak Perempuan",0,"200","pakaian","2024-10-29 15:37:00"
"PRD01158","Blouse Wanita",52000,"239","pakaian","2025-08-07 03:07:00"
"PRD01117","Jaket Hoodie",192000,"281","pakaian","2024-04-07 10:50:00"
"PRD01159","Jaket Hoodie",110000,"24","pakaian","2025-08-13 00:00:00"
"PRD01118","Baju Bayi",209000,"133","pakaian","2025-07-12 09:59:00"
"PRD01119","Kemeja Sekolah",224000,"114","pakaian","2025-02-15 05:58:00"
